innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Kolkata Knight Riders,G Gambhir,25,19,5,0,131.58,c MEK Hussey b CH Morris,1
1,Kolkata Knight Riders,YK Pathan,25,22,4,0,113.64,"run out (DJ Bravo, MS Dhoni)",2
1,Kolkata Knight Riders,JH Kallis,0,0,0,0,0.0,run out (S Badrinath),3
1,Kolkata Knight Riders,EJG Morgan,2,7,0,0,28.57,c RA Jadeja b DJ Bravo,4
1,Kolkata Knight Riders,MK Tiwary,13,18,0,0,72.22,c MM Sharma b R Ashwin,5
1,Kolkata Knight Riders,DB Das,19,15,0,2,126.67,lbw b R Ashwin,6
1,Kolkata Knight Riders,R Bhatia,1,10,0,0,10.0,c & b RA Jadeja,7
1,Kolkata Knight Riders,LR Shukla,1,3,0,0,33.33,lbw b RA Jadeja,8
1,Kolkata Knight Riders,SMSM Senanayake,7,13,0,0,53.85,not out,9
1,Kolkata Knight Riders,SP Narine,13,6,0,2,216.67,c MM Sharma b RA Jadeja,10
1,Kolkata Knight Riders,L Balaji,9,7,1,0,128.57,not out,11
2,Chennai Super Kings,MEK Hussey,40,51,2,1,78.43,c YK Pathan b L Balaji,1
2,Chennai Super Kings,R Ashwin,11,13,2,0,84.62,c SMSM Senanayake b SP Narine,2
2,Chennai Super Kings,M Vijay,2,5,0,0,40.0,lbw b SMSM Senanayake,3
2,Chennai Super Kings,SK Raina,7,8,1,0,87.5,c SP Narine b YK Pathan,4
2,Chennai Super Kings,MS Dhoni,9,7,0,0,128.57,run out (EJG Morgan),5
2,Chennai Super Kings,S Badrinath,6,13,0,0,46.15,b JH Kallis,6
2,Chennai Super Kings,RA Jadeja,36,14,3,3,257.14,not out,7
2,Chennai Super Kings,DJ Bravo,7,4,1,0,175.0,not out,8
