innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,R Dravid,22,21,AM Rahane,21,18,44,39
1,Rajasthan Royals,2,SR Watson,6,8,R Dravid,10,5,16,13
1,Rajasthan Royals,3,R Dravid,4,4,SV Samson,0,2,4,6
1,Rajasthan Royals,4,R Dravid,7,7,STR Binny,16,8,23,15
1,Rajasthan Royals,5,BJ Hodge,5,9,STR Binny,11,9,17,18
1,Rajasthan Royals,6,KK Cooper,4,2,BJ Hodge,0,0,4,2
1,Rajasthan Royals,7,BJ Hodge,14,11,DH Yagnik,31,17,57,27
2,Mumbai Indians,1,DR Smith,33,28,AP Tare,35,27,70,55
2,Mumbai Indians,2,DR Smith,28,13,KD Karthik,22,17,55,30
2,Mumbai Indians,3,RG Sharma,2,8,DR Smith,1,2,3,10
2,Mumbai Indians,4,KA Pollard,4,3,DR Smith,0,1,4,4
2,Mumbai Indians,5,KA Pollard,7,3,AT Rayudu,2,3,9,6
2,Mumbai Indians,6,AT Rayudu,15,8,Harbhajan Singh,2,3,19,11
2,Mumbai Indians,7,R Dhawan,4,2,Harbhajan Singh,4,1,9,3
