innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,AM Rahane,44,7.3
1,Rajasthan Royals,2,SR Watson,60,9.4
1,Rajasthan Royals,3,SV Samson,64,10.4
1,Rajasthan Royals,4,R Dravid,87,13.1
1,Rajasthan Royals,5,STR Binny,104,16.1
1,Rajasthan Royals,6,KK Cooper,108,16.3
2,Mumbai Indians,1,AP Tare,70,10.1
2,Mumbai Indians,2,KD Karthik,125,15.1
2,Mumbai Indians,3,RG Sharma,128,16.5
2,Mumbai Indians,4,DR Smith,132,17.3
2,Mumbai Indians,5,KA Pollard,141,18.3
2,Mumbai Indians,6,AT Rayudu,160,20.2
