innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,GC Smith,11,2.6
1,Rajasthan Royals,2,M Kaif,53,7.6
1,Rajasthan Royals,3,SA Asnodkar,106,12.3
1,Rajasthan Royals,4,SR Watson,111,12.6
1,Rajasthan Royals,5,RA Jadeja,168,18.2
1,Rajasthan Royals,6,YK Pathan,190,20.2
1,Rajasthan Royals,7,SK Warne,192,20.4
2,Kolkata Knight Riders,1,Salman Butt,15,2.4
2,Kolkata Knight Riders,2,AB Agarkar,44,5.5
2,Kolkata Knight Riders,3,BJ Hodge,51,6.6
2,Kolkata Knight Riders,4,SC Ganguly,119,14.5
2,Kolkata Knight Riders,5,LR Shukla,121,15.1
2,Kolkata Knight Riders,6,DJ Hussey,143,18.1
2,Kolkata Knight Riders,7,WP Saha,145,18.4
2,Kolkata Knight Riders,8,DB Das,147,19.2
2,Kolkata Knight Riders,9,Umar Gul,148,19.3
2,Kolkata Knight Riders,10,AB Dinda,151,20.1
