match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2023-04-01,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",24,17,3,1,141.18,c RD Chahar b Sikandar Raza,5
9,2023-04-06,Royal Challengers Bangalore,"Eden Gardens, Kolkata",1,5,0,0,20.0,c KD Karthik b MG Bracewell,4
13,2023-04-09,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",45,29,4,3,155.17,c Mohammed Shami b AS Joseph,4
19,2023-04-14,Sunrisers Hyderabad,"Eden Gardens, Kolkata",75,41,5,6,182.93,c Washington Sundar b T Natarajan,5
22,2023-04-16,Mumbai Indians,"Wankhede Stadium, Mumbai",5,10,0,0,50.0,c Ramandeep Singh b HR Shokeen,4
28,2023-04-20,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4,7,1,0,57.14,c Mukesh Kumar b I Sharma,4
33,2023-04-23,Chennai Super Kings,"Eden Gardens, Kolkata",27,20,4,1,135.0,c RD Gaikwad b RA Jadeja,4
36,2023-04-26,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",48,21,3,4,228.57,c Vijaykumar Vyshak b PWH de Silva,4
39,2023-04-29,Gujarat Titans,"Eden Gardens, Kolkata",4,3,1,0,133.33,c R Tewatia b J Little,5
47,2023-05-04,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",42,31,3,3,135.48,c & b AK Markram,4
53,2023-05-08,Punjab Kings,"Eden Gardens, Kolkata",51,38,6,1,134.21,c LS Livingstone b RD Chahar,3
56,2023-05-11,Rajasthan Royals,"Eden Gardens, Kolkata",22,17,2,0,129.41,c SO Hetmyer b YS Chahal,4
61,2023-05-14,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",57,44,6,1,129.55,not out,4
68,2023-05-20,Lucknow Super Giants,"Eden Gardens, Kolkata",8,10,1,0,80.0,c KH Pandya b Ravi Bishnoi,3
