innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,A Kumble,4.0,0,30,0,7.5,5,0,0
1,Royal Challengers Bangalore,JH Kallis,4.0,0,26,1,6.5,11,1,0
1,Royal Challengers Bangalore,P Kumar,4.0,0,26,1,6.5,10,0,0
1,Royal Challengers Bangalore,R Vinay Kumar,4.0,0,38,2,9.5,9,0,0
1,Royal Challengers Bangalore,RE van der Merwe,4.0,0,23,1,5.75,5,2,0
2,Chennai Super Kings,JA Morkel,3.0,0,26,1,8.67,7,0,0
2,Chennai Super Kings,JDP Oram,0.5,0,14,0,16.8,1,0,1
2,Chennai Super Kings,L Balaji,2.0,0,16,0,8.0,4,0,0
2,Chennai Super Kings,M Muralitharan,4.0,0,15,1,3.75,13,0,0
2,Chennai Super Kings,MS Gony,2.0,0,23,1,11.5,6,0,1
2,Chennai Super Kings,SB Jakati,4.0,0,29,1,7.25,10,0,0
2,Chennai Super Kings,SK Raina,3.0,0,23,0,7.67,5,0,0
