innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Kolkata Knight Riders,death,71,2,30,14.2,11,4
1,Kolkata Knight Riders,middle,61,2,54,6.78,8,22
1,Kolkata Knight Riders,powerplay,48,0,36,8.0,7,13
2,Sunrisers Hyderabad,death,28,4,30,5.6,1,10
2,Sunrisers Hyderabad,middle,65,3,54,7.22,6,16
2,Sunrisers Hyderabad,powerplay,39,0,36,6.5,3,9
