innings,team,wicket_number,player_out,score,over
1,Kolkata Knight Riders,1,MS Bisla,59,8.4
1,Kolkata Knight Riders,2,G Gambhir,102,14.4
1,Kolkata Knight Riders,3,EJG Morgan,169,19.4
1,Kolkata Knight Riders,4,JH Kallis,180,20.6
2,Sunrisers Hyderabad,1,PA Patel,57,9.6
2,Sunrisers Hyderabad,2,CL White,68,11.3
2,Sunrisers Hyderabad,3,KC Sangakkara,71,12.1
2,Sunrisers Hyderabad,4,DB Ravi Teja,107,16.3
2,Sunrisers Hyderabad,5,A Ashish Reddy,115,17.6
2,Sunrisers Hyderabad,6,NLTC Perera,124,19.4
2,Sunrisers Hyderabad,7,GH Vihari,127,20.3
