innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Sunrisers Hyderabad,A Nehra,4.0,0,27,1,6.75,8,0,0
1,Sunrisers Hyderabad,B Kumar,4.0,0,21,2,5.25,8,0,0
1,Sunrisers Hyderabad,BCJ Cutting,3.0,0,29,0,9.67,2,0,0
1,Sunrisers Hyderabad,Bipul Sharma,4.0,0,24,0,6.0,7,0,0
1,Sunrisers Hyderabad,MC Henriques,1.0,0,12,0,12.0,0,0,0
1,Sunrisers Hyderabad,Rashid Khan,4.0,0,19,3,4.75,11,0,0
2,Gujarat Lions,Basil Thampi,2.0,0,21,0,10.5,3,2,0
2,Gujarat Lions,DS Kulkarni,2.0,0,17,0,8.5,2,0,0
2,Gujarat Lions,P Kumar,2.0,0,16,1,8.0,5,0,0
2,Gujarat Lions,S Kaushik,4.0,0,29,0,7.25,7,1,0
2,Gujarat Lions,SK Raina,2.0,0,24,0,12.0,4,0,0
2,Gujarat Lions,Tejas Baroka,3.3,0,33,0,9.43,6,0,0
