innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Punjab Kings,death,69,0,30,13.8,8,5
1,Punjab Kings,middle,95,2,54,10.56,11,8
1,Punjab Kings,powerplay,50,1,36,8.33,8,16
2,Mumbai Indians,death,95,2,40,14.25,15,6
2,Mumbai Indians,middle,69,1,39,10.62,9,7
2,Mumbai Indians,powerplay,52,1,34,9.18,8,14
