innings,team,wicket_number,player_out,score,over
1,Royal Challengers Bangalore,1,V Kohli,23,5.1
1,Royal Challengers Bangalore,2,AB de Villiers,25,5.6
1,Royal Challengers Bangalore,3,Mandeep Singh,36,8.1
1,Royal Challengers Bangalore,4,CH Gayle,80,14.3
1,Royal Challengers Bangalore,5,KD Karthik,107,17.2
1,Royal Challengers Bangalore,6,D Wiese,125,19.2
1,Royal Challengers Bangalore,7,HV Patel,138,20.3
1,Royal Challengers Bangalore,8,SN Khan,139,20.5
2,Chennai Super Kings,1,DR Smith,21,4.1
2,Chennai Super Kings,2,F du Plessis,61,10.2
2,Chennai Super Kings,3,SK Raina,61,10.4
2,Chennai Super Kings,4,MEK Hussey,108,17.3
2,Chennai Super Kings,5,P Negi,135,19.5
2,Chennai Super Kings,6,DJ Bravo,135,19.6
2,Chennai Super Kings,7,MS Dhoni,139,20.4
