match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2025-03-24,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",15,13,1,1,115.38,c MA Starc b V Nigam,1
7,2025-03-27,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",1,4,0,0,25.0,c PJ Cummins b Mohammed Shami,2
13,2025-04-01,Punjab Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",28,18,4,1,155.56,b LH Ferguson,1
16,2025-04-04,Mumbai Indians,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",53,38,2,4,139.47,c RA Bawa b HH Pandya,2
21,2025-04-08,Kolkata Knight Riders,"Eden Gardens, Kolkata",47,28,4,2,167.86,b Harshit Rana,1
26,2025-04-12,Gujarat Titans,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",58,31,9,1,187.1,c Shubman Gill b M Prasidh Krishna,1
30,2025-04-14,Chennai Super Kings,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",6,6,1,0,100.0,c RA Tripathi b KK Ahmed,1
36,2025-04-19,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",66,45,5,3,146.67,c R Parag b PWH de Silva,2
40,2025-04-22,Delhi Capitals,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",52,33,2,3,157.58,c T Stubbs b PVD Chameera,1
45,2025-04-27,Mumbai Indians,"Wankhede Stadium, Mumbai",9,11,2,0,81.82,c Naman Dhir b JJ Bumrah,2
54,2025-05-04,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",13,10,1,1,130.0,b Arshdeep Singh,1
61,2025-05-19,Sunrisers Hyderabad,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",61,38,4,4,160.53,b HV Patel,2
64,2025-05-22,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",36,24,3,2,150.0,c M Shahrukh Khan b R Sai Kishore,1
