innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Mumbai Indians,1,DJ Jacobs,32,20,SR Tendulkar,15,11,47,31
1,Mumbai Indians,2,SR Tendulkar,13,13,AT Rayudu,7,6,23,19
1,Mumbai Indians,3,AT Rayudu,0,2,KA Pollard,0,0,0,2
1,Mumbai Indians,4,RG Sharma,0,2,KA Pollard,0,1,0,3
1,Mumbai Indians,5,RG Sharma,56,32,A Symonds,44,33,102,65
2,Deccan Chargers,1,S Sohal,5,3,S Dhawan,9,8,14,11
2,Deccan Chargers,2,KC Sangakkara,11,9,S Dhawan,16,14,27,23
2,Deccan Chargers,3,CL White,1,7,KC Sangakkara,7,4,13,11
2,Deccan Chargers,4,KC Sangakkara,9,5,B Chipli,6,8,16,13
2,Deccan Chargers,5,DT Christian,16,13,KC Sangakkara,7,10,23,23
2,Deccan Chargers,6,DB Ravi Teja,1,2,DT Christian,5,5,6,7
2,Deccan Chargers,7,A Mishra,2,3,DB Ravi Teja,0,2,2,5
2,Deccan Chargers,8,DW Steyn,4,9,A Mishra,17,11,27,20
2,Deccan Chargers,9,A Mishra,6,5,I Sharma,1,2,7,7
