innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Mumbai Indians,DJ Jacobs,32,20,5,1,160.0,c PP Ojha b I Sharma,1
1,Mumbai Indians,SR Tendulkar,28,24,4,0,116.67,c DW Steyn b A Mishra,2
1,Mumbai Indians,AT Rayudu,7,8,0,0,87.5,c S Dhawan b A Mishra,3
1,Mumbai Indians,KA Pollard,0,1,0,0,0.0,c KC Sangakkara b PP Ojha,4
1,Mumbai Indians,RG Sharma,56,34,5,3,164.71,not out,5
1,Mumbai Indians,A Symonds,44,33,4,1,133.33,not out,6
2,Deccan Chargers,S Sohal,5,3,0,0,166.67,"run out (KA Pollard, DJ Jacobs)",1
2,Deccan Chargers,S Dhawan,25,22,5,0,113.64,b SL Malinga,2
2,Deccan Chargers,KC Sangakkara,34,28,3,0,121.43,b SL Malinga,3
2,Deccan Chargers,CL White,1,7,0,0,14.29,run out (SL Malinga),4
2,Deccan Chargers,B Chipli,6,8,1,0,75.0,c R Sathish b KA Pollard,5
2,Deccan Chargers,DT Christian,21,18,1,1,116.67,st DJ Jacobs b MM Patel,6
2,Deccan Chargers,DB Ravi Teja,1,4,0,0,25.0,c & b SL Malinga,7
2,Deccan Chargers,A Mishra,25,19,4,0,131.58,not out,8
2,Deccan Chargers,DW Steyn,4,9,0,0,44.44,"run out (A Symonds, AN Ahmed)",9
2,Deccan Chargers,I Sharma,1,2,0,0,50.0,not out,10
