match_number,date,opponent,catches,stumpings,run_outs
5,2024-03-24,Gujarat Titans,1,0,0
8,2024-03-27,Sunrisers Hyderabad,2,0,0
48,2024-04-30,Lucknow Super Giants,0,0,1
