match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2014-04-16,Mumbai Indians,Sheikh Zayed Stadium,4.0,0,29,1,7.25,7,0,0
6,2014-04-19,Delhi Daredevils,Dubai International Cricket Stadium,3.0,0,25,0,8.33,5,1,0
19,2014-04-29,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,23,1,5.75,8,0,0
21,2014-05-02,Chennai Super Kings,JSCA International Stadium Complex,4.0,0,25,2,6.25,12,0,0
25,2014-05-05,Rajasthan Royals,"Sardar Patel Stadium, Motera",4.0,0,25,1,6.25,8,3,0
28,2014-05-07,Delhi Daredevils,Feroz Shah Kotla,4.0,0,13,1,3.25,12,0,0
40,2014-05-14,Mumbai Indians,Barabati Stadium,4.0,0,21,1,5.25,13,0,0
43,2014-05-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.0,0,22,2,7.33,8,1,0
47,2014-05-20,Chennai Super Kings,Eden Gardens,4.0,0,30,0,7.5,9,1,0
49,2014-05-22,Royal Challengers Bangalore,Eden Gardens,4.0,0,27,0,6.75,5,1,0
54,2014-05-24,Sunrisers Hyderabad,Eden Gardens,4.0,1,25,1,6.25,12,0,0
57,2014-05-27,Kings XI Punjab,Eden Gardens,4.0,0,43,1,10.75,7,0,0
60,2014-06-01,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,26,0,6.5,7,0,0
