match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2019-03-25,Kings XI Punjab,Sawai Mansingh Stadium,3.0,0,44,0,14.67,4,1,0
8,2019-03-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,3.0,0,26,1,8.67,5,2,0
12,2019-03-31,Chennai Super Kings,MA Chidambaram Stadium,4.0,0,54,1,13.5,5,3,0
25,2019-04-11,Chennai Super Kings,Sawai Mansingh Stadium,3.0,0,23,1,7.67,8,0,0
27,2019-04-13,Mumbai Indians,Wankhede Stadium,4.0,0,36,1,9.0,6,2,0
32,2019-04-16,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,48,1,12.0,6,0,0
36,2019-04-20,Mumbai Indians,Sawai Mansingh Stadium,4.0,0,46,1,11.5,4,3,0
40,2019-04-22,Delhi Capitals,Sawai Mansingh Stadium,3.2,0,36,0,10.8,4,0,0
43,2019-04-25,Kolkata Knight Riders,Eden Gardens,4.0,0,50,1,12.5,7,1,0
45,2019-04-27,Sunrisers Hyderabad,Sawai Mansingh Stadium,4.0,0,26,2,6.5,4,0,0
49,2019-04-30,Royal Challengers Bangalore,M.Chinnaswamy Stadium,1.0,0,9,1,9.0,2,0,0
