match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2021-04-12,Rajasthan Royals,"Wankhede Stadium, Mumbai",4.0,0,35,3,8.75,9,0,0
8,2021-04-16,Chennai Super Kings,"Wankhede Stadium, Mumbai",2.0,0,7,1,3.5,8,0,0
11,2021-04-18,Delhi Capitals,"Wankhede Stadium, Mumbai",3.0,0,22,1,7.33,2,0,0
14,2021-04-21,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",3.4,0,31,0,8.45,5,2,0
17,2021-04-23,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",3.0,0,28,1,9.33,7,2,0
21,2021-04-26,Kolkata Knight Riders,"Narendra Modi Stadium, Ahmedabad",2.4,0,27,1,10.12,4,0,0
32,2021-09-21,Rajasthan Royals,Dubai International Cricket Stadium,4.0,0,32,5,8.0,10,3,0
37,2021-09-25,Sunrisers Hyderabad,Sharjah Cricket Stadium,4.0,0,22,1,5.5,9,0,0
42,2021-09-28,Mumbai Indians,"Zayed Cricket Stadium, Abu Dhabi",4.0,0,29,0,7.25,9,1,0
45,2021-10-01,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,32,3,8.0,8,2,0
48,2021-10-03,Royal Challengers Bangalore,Sharjah Cricket Stadium,3.0,0,42,0,14.0,6,4,0
53,2021-10-07,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,35,2,8.75,5,1,0
