match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2020-09-23,Mumbai Indians,Sheikh Zayed Stadium,24,18,2,1,133.33,c HH Pandya b KA Pollard,4
8,2020-09-26,Sunrisers Hyderabad,Sheikh Zayed Stadium,26,13,6,0,200.0,c WP Saha b T Natarajan,3
12,2020-09-30,Rajasthan Royals,Dubai International Cricket Stadium,22,17,2,1,129.41,c R Parag b R Tewatia,3
16,2020-10-03,Delhi Capitals,Sharjah Cricket Stadium,58,35,4,4,165.71,c AR Patel b HV Patel,3
21,2020-10-07,Chennai Super Kings,Sheikh Zayed Stadium,9,10,1,0,90.0,c RA Jadeja b KV Sharma,3
24,2020-10-10,Kings XI Punjab,Sheikh Zayed Stadium,2,4,0,0,50.0,run out (),3
28,2020-10-12,Royal Challengers Bangalore,Sharjah Cricket Stadium,9,14,1,0,64.29,b Washington Sundar,3
32,2020-10-16,Mumbai Indians,Sheikh Zayed Stadium,5,6,1,0,83.33,c Q de Kock b NM Coulter-Nile,3
35,2020-10-18,Sunrisers Hyderabad,Sheikh Zayed Stadium,29,20,3,1,145.0,c PK Garg b V Shankar,3
39,2020-10-21,Royal Challengers Bangalore,Sheikh Zayed Stadium,0,1,0,0,0.0,b Mohammed Siraj,3
42,2020-10-24,Delhi Capitals,Sheikh Zayed Stadium,81,53,13,1,152.83,c TU Deshpande b MP Stoinis,2
46,2020-10-26,Kings XI Punjab,Sharjah Cricket Stadium,0,1,0,0,0.0,c CH Gayle b GJ Maxwell,2
49,2020-10-29,Chennai Super Kings,Dubai International Cricket Stadium,87,61,10,4,142.62,c SM Curran b L Ngidi,2
54,2020-11-01,Rajasthan Royals,Dubai International Cricket Stadium,0,1,0,0,0.0,c SV Samson b JC Archer,2
