match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2024-03-23,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",18,13,2,0,138.46,c JM Bairstow b HV Patel,4
9,2024-03-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",28,26,2,1,107.69,c SV Samson b YS Chahal,4
13,2024-03-31,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",51,32,4,3,159.38,c RD Gaikwad b M Pathirana,3
16,2024-04-03,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",55,25,4,5,220.0,c SS Iyer b CV Varun,5
20,2024-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",1,3,0,0,33.33,c HH Pandya b G Coetzee,5
26,2024-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",41,24,4,2,170.83,st KL Rahul b Ravi Bishnoi,4
32,2024-04-17,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",16,11,1,1,145.45,not out,5
35,2024-04-20,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",44,35,5,1,125.71,c T Natarajan b Nithish Kumar Reddy,6
40,2024-04-24,Gujarat Titans,"Arun Jaitley Stadium, Delhi",88,43,5,8,204.65,not out,5
43,2024-04-27,Mumbai Indians,"Arun Jaitley Stadium, Delhi",29,19,2,2,152.63,c RG Sharma b JJ Bumrah,4
47,2024-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",27,20,2,1,135.0,c SS Iyer b CV Varun,5
56,2024-05-07,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",15,13,0,1,115.38,c TA Boult b YS Chahal,5
64,2024-05-14,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",33,23,5,0,143.48,c DJ Hooda b Naveen-ul-Haq,4
