innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Punjab Kings,JM Bairstow,56,40,8,1,140.0,lbw b YS Chahal,1
1,Punjab Kings,S Dhawan,12,16,2,0,75.0,c JC Buttler b R Ashwin,2
1,Punjab Kings,PBB Rajapaksa,27,18,2,2,150.0,b YS Chahal,3
1,Punjab Kings,MA Agarwal,15,13,2,0,115.38,c JC Buttler b YS Chahal,4
1,Punjab Kings,JM Sharma,38,18,4,2,211.11,not out,5
1,Punjab Kings,LS Livingstone,22,14,1,2,157.14,b M Prasidh Krishna,6
1,Punjab Kings,R Dhawan,5,2,1,0,250.0,not out,7
2,Rajasthan Royals,YBK Jaiswal,68,41,9,2,165.85,c LS Livingstone b Arshdeep Singh,1
2,Rajasthan Royals,JC Buttler,30,16,5,1,187.5,c PBB Rajapaksa b K Rabada,2
2,Rajasthan Royals,SV Samson,23,12,4,0,191.67,c S Dhawan b R Dhawan,3
2,Rajasthan Royals,D Padikkal,31,32,3,0,96.88,c MA Agarwal b Arshdeep Singh,4
2,Rajasthan Royals,SO Hetmyer,31,16,3,2,193.75,not out,5
2,Rajasthan Royals,R Parag,0,1,0,0,0.0,not out,6
