innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,44,2,30,8.8,4,6
1,Rajasthan Royals,middle,81,1,54,9.0,10,17
1,Rajasthan Royals,powerplay,45,1,36,7.5,8,19
2,Pune Warriors,death,28,3,30,5.6,1,9
2,Pune Warriors,middle,64,2,54,7.11,6,14
2,Pune Warriors,powerplay,33,4,36,5.5,5,20
