match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",15,15,3,0,100.0,c C Green b Yash Dayal,1
7,2024-03-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",46,36,5,1,127.78,c WP Saha b SH Johnson,1
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1,2,0,0,50.0,c RR Pant b KK Ahmed,1
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",26,21,3,1,123.81,c Abdul Samad b Shahbaz Ahmed,2
22,2024-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",67,58,9,0,115.52,not out,2
29,2024-04-14,Mumbai Indians,"Wankhede Stadium, Mumbai",69,40,5,5,172.5,c Mohammad Nabi b HH Pandya,3
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",17,13,1,0,130.77,c KL Rahul b Yash Thakur,3
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",108,60,12,3,180.0,not out,2
46,2024-04-28,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",98,54,10,3,181.48,c Nithish Kumar Reddy b T Natarajan,2
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",62,48,5,2,129.17,b Arshdeep Singh,2
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",32,21,4,1,152.38,c JM Sharma b RD Chahar,2
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",0,3,0,0,0.0,c Rashid Khan b UT Yadav,3
61,2024-05-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",42,41,1,2,102.44,not out,2
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",0,1,0,0,0.0,c Yash Dayal b GJ Maxwell,1
