match_number,date,opponent,catches,stumpings,run_outs
13,2024-03-31,Delhi Capitals,1,0,0
39,2024-04-23,Lucknow Super Giants,1,0,0
49,2024-05-01,Punjab Kings,1,0,0
61,2024-05-12,Rajasthan Royals,2,0,0
