innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,V Kohli,53,41,6,1,129.27,c RA Jadeja b DJ Bravo,1
1,Royal Challengers Bangalore,D Padikkal,70,50,5,3,140.0,c AT Rayudu b SN Thakur,2
1,Royal Challengers Bangalore,AB de Villiers,12,11,0,1,109.09,c SK Raina b SN Thakur,3
1,Royal Challengers Bangalore,GJ Maxwell,11,9,0,1,122.22,c RA Jadeja b DJ Bravo,4
1,Royal Challengers Bangalore,TH David,1,3,0,0,33.33,c SK Raina b DL Chahar,5
1,Royal Challengers Bangalore,HV Patel,3,5,0,0,60.0,c SK Raina b DJ Bravo,6
1,Royal Challengers Bangalore,PWH de Silva,1,1,0,0,100.0,not out,7
2,Chennai Super Kings,RD Gaikwad,38,26,4,1,146.15,c V Kohli b YS Chahal,1
2,Chennai Super Kings,F du Plessis,31,26,2,2,119.23,c Navdeep Saini b GJ Maxwell,2
2,Chennai Super Kings,MM Ali,23,18,0,2,127.78,c V Kohli b HV Patel,3
2,Chennai Super Kings,AT Rayudu,32,22,3,1,145.45,c AB de Villiers b HV Patel,4
2,Chennai Super Kings,SK Raina,17,10,2,1,170.0,not out,5
2,Chennai Super Kings,MS Dhoni,11,9,2,0,122.22,not out,6
