match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Delhi Daredevils,IK Pathan,1.0,0,9,0,9.0,4
3,Delhi Daredevils,PP Chawla,0.5,0,12,0,14.4,0
3,Delhi Daredevils,VRV Singh,1.0,0,5,0,5.0,2
3,Delhi Daredevils,VS Malik,1.0,0,11,0,11.0,1
3,Delhi Daredevils,YA Abdulla,1.0,0,19,0,19.0,2
6,Kolkata Knight Riders,IK Pathan,3.0,0,27,0,9.0,9
6,Kolkata Knight Riders,PP Chawla,2.0,0,8,0,4.0,6
6,Kolkata Knight Riders,RS Bopara,0.2,0,1,0,3.0,1
6,Kolkata Knight Riders,VS Malik,2.0,0,23,1,11.5,5
6,Kolkata Knight Riders,YA Abdulla,2.0,0,20,0,10.0,5
11,Royal Challengers Bangalore,IK Pathan,4.0,0,35,3,8.75,10
11,Royal Challengers Bangalore,PP Chawla,4.0,0,19,1,4.75,11
11,Royal Challengers Bangalore,RR Bose,2.0,0,24,0,12.0,5
11,Royal Challengers Bangalore,RS Bopara,1.0,0,4,0,4.0,2
11,Royal Challengers Bangalore,VRV Singh,2.0,0,22,1,11.0,2
11,Royal Challengers Bangalore,YA Abdulla,4.0,0,31,4,7.75,11
11,Royal Challengers Bangalore,Yuvraj Singh,3.0,0,28,0,9.33,5
15,Rajasthan Royals,IK Pathan,4.0,0,26,2,6.5,11
15,Rajasthan Royals,PP Chawla,4.0,0,22,2,5.5,10
15,Rajasthan Royals,RR Powar,2.0,0,10,0,5.0,2
15,Rajasthan Royals,VRV Singh,4.0,0,19,0,4.75,9
15,Rajasthan Royals,YA Abdulla,4.0,0,21,3,5.25,14
15,Rajasthan Royals,Yuvraj Singh,2.0,0,9,0,4.5,6
20,Mumbai Indians,IK Pathan,4.0,0,20,2,5.0,10
20,Mumbai Indians,K Goel,2.0,0,11,0,5.5,4
20,Mumbai Indians,PP Chawla,3.0,0,26,1,8.67,3
20,Mumbai Indians,RR Powar,4.0,0,23,1,5.75,11
20,Mumbai Indians,VS Malik,2.0,0,12,1,6.0,7
20,Mumbai Indians,WA Mota,1.0,0,3,0,3.0,4
20,Mumbai Indians,YA Abdulla,4.0,0,19,2,4.75,15
24,Royal Challengers Bangalore,IK Pathan,4.0,0,19,2,4.75,14
24,Royal Challengers Bangalore,PP Chawla,4.0,0,29,0,7.25,7
24,Royal Challengers Bangalore,RR Powar,1.0,0,8,0,8.0,1
24,Royal Challengers Bangalore,VS Malik,3.0,0,29,0,9.67,5
24,Royal Challengers Bangalore,YA Abdulla,4.0,1,36,4,9.0,12
24,Royal Challengers Bangalore,Yuvraj Singh,4.0,0,22,3,5.5,13
27,Kolkata Knight Riders,IK Pathan,4.0,0,37,0,9.25,9
27,Kolkata Knight Riders,PP Chawla,4.0,0,27,2,6.75,11
27,Kolkata Knight Riders,RR Powar,2.0,0,8,0,4.0,6
27,Kolkata Knight Riders,VS Malik,4.0,0,23,0,5.75,10
27,Kolkata Knight Riders,YA Abdulla,4.0,0,33,1,8.25,8
27,Kolkata Knight Riders,Yuvraj Singh,2.0,0,22,0,11.0,2
30,Rajasthan Royals,IK Pathan,4.0,0,40,1,10.0,8
30,Rajasthan Royals,K Goel,1.0,0,11,0,11.0,1
30,Rajasthan Royals,PP Chawla,4.0,0,30,2,7.5,12
30,Rajasthan Royals,RR Powar,3.0,0,33,1,11.0,7
30,Rajasthan Royals,S Sreesanth,4.0,0,44,0,11.0,7
30,Rajasthan Royals,YA Abdulla,3.0,0,44,0,14.67,5
30,Rajasthan Royals,Yuvraj Singh,1.0,0,9,0,9.0,0
34,Chennai Super Kings,IK Pathan,4.0,0,38,1,9.5,6
34,Chennai Super Kings,K Goel,3.0,0,23,0,7.67,6
34,Chennai Super Kings,PP Chawla,3.0,0,28,1,9.33,10
34,Chennai Super Kings,S Sreesanth,4.0,0,37,1,9.25,9
34,Chennai Super Kings,VRV Singh,2.0,0,36,0,18.0,3
34,Chennai Super Kings,YA Abdulla,2.0,0,18,0,9.0,3
36,Deccan Chargers,B Lee,4.0,0,24,1,6.0,13
36,Deccan Chargers,IK Pathan,4.0,0,42,0,10.5,5
36,Deccan Chargers,PP Chawla,3.0,0,26,1,8.67,6
36,Deccan Chargers,S Sreesanth,4.0,0,37,1,9.25,10
36,Deccan Chargers,WA Mota,4.0,0,26,1,6.5,11
36,Deccan Chargers,Yuvraj Singh,1.0,0,11,0,11.0,2
42,Mumbai Indians,B Lee,4.0,0,25,1,6.25,15
42,Mumbai Indians,IK Pathan,3.2,1,14,0,4.2,10
42,Mumbai Indians,K Goel,2.0,0,16,0,8.0,5
42,Mumbai Indians,PP Chawla,4.0,0,32,1,8.0,11
42,Mumbai Indians,S Sreesanth,1.0,0,21,0,21.0,1
42,Mumbai Indians,Yuvraj Singh,2.0,0,14,0,7.0,5
46,Delhi Daredevils,B Lee,4.0,1,15,3,3.75,16
46,Delhi Daredevils,IK Pathan,4.0,0,22,2,5.5,8
46,Delhi Daredevils,PP Chawla,3.0,0,16,0,5.33,8
46,Delhi Daredevils,RR Powar,3.0,0,20,0,6.67,6
46,Delhi Daredevils,S Sreesanth,4.0,0,20,2,5.0,14
46,Delhi Daredevils,WA Mota,1.0,0,6,1,6.0,1
46,Delhi Daredevils,Yuvraj Singh,1.0,0,14,0,14.0,0
49,Deccan Chargers,B Lee,4.0,0,31,0,7.75,11
49,Deccan Chargers,IK Pathan,3.0,0,29,2,9.67,9
49,Deccan Chargers,PP Chawla,4.0,0,20,0,5.0,11
49,Deccan Chargers,RR Powar,2.0,0,11,2,5.5,7
49,Deccan Chargers,S Sreesanth,2.0,0,10,0,5.0,8
49,Deccan Chargers,WA Mota,1.0,0,18,0,18.0,1
49,Deccan Chargers,Yuvraj Singh,4.0,0,13,3,3.25,15
54,Chennai Super Kings,B Lee,4.0,0,16,0,4.0,14
54,Chennai Super Kings,IK Pathan,4.0,0,32,2,8.0,8
54,Chennai Super Kings,PP Chawla,2.0,0,13,1,6.5,5
54,Chennai Super Kings,RR Powar,4.0,0,19,1,4.75,9
54,Chennai Super Kings,S Sreesanth,4.0,0,23,2,5.75,13
54,Chennai Super Kings,WA Mota,2.0,0,8,1,4.0,4
