match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
3,Delhi Daredevils,RS Bopara,22,16,0,2,137.5,lbw b DL Vettori
3,Delhi Daredevils,K Goel,38,21,3,3,180.95,c DL Vettori b VY Mahesh
3,Delhi Daredevils,Yuvraj Singh,16,11,0,2,145.45,"run out (KD Karthik, DL Vettori)"
3,Delhi Daredevils,KC Sangakkara,8,11,1,0,72.73,c DP Nannes b DL Vettori
3,Delhi Daredevils,DPMD Jayawardene,6,6,1,0,100.0,c TM Dilshan b DL Vettori
3,Delhi Daredevils,IK Pathan,6,7,0,0,85.71,c TM Dilshan b AM Salvi
3,Delhi Daredevils,PP Chawla,0,0,0,0,0.0,run out (MK Tiwary)
6,Kolkata Knight Riders,RS Bopara,15,15,2,0,100.0,c BB McCullum b SC Ganguly
6,Kolkata Knight Riders,K Goel,0,7,0,0,0.0,c CH Gayle b I Sharma
6,Kolkata Knight Riders,IK Pathan,32,17,5,1,188.24,c M Kartik b SC Ganguly
6,Kolkata Knight Riders,KC Sangakkara,26,24,2,0,108.33,"run out (A Chopra, BB McCullum)"
6,Kolkata Knight Riders,Yuvraj Singh,38,28,3,2,135.71,c Yashpal Singh b MC Henriques
6,Kolkata Knight Riders,DPMD Jayawardene,31,19,3,1,163.16,not out
6,Kolkata Knight Riders,T Kohli,1,4,0,0,25.0,c BB McCullum b AB Dinda
6,Kolkata Knight Riders,PP Chawla,3,6,0,0,50.0,not out
11,Royal Challengers Bangalore,RS Bopara,84,59,4,5,142.37,c JD Ryder b JH Kallis
11,Royal Challengers Bangalore,K Goel,19,19,1,0,100.0,"run out (R Vinay Kumar, RV Uthappa)"
11,Royal Challengers Bangalore,KC Sangakkara,26,18,2,1,144.44,c Pankaj Singh b A Kumble
11,Royal Challengers Bangalore,Yuvraj Singh,30,17,3,1,176.47,not out
11,Royal Challengers Bangalore,DPMD Jayawardene,1,1,0,0,100.0,not out
15,Rajasthan Royals,RS Bopara,11,15,2,0,73.33,c MM Patel b Kamran Khan
15,Rajasthan Royals,K Goel,0,0,0,0,0.0,"run out (RA Jadeja, SA Asnodkar)"
15,Rajasthan Royals,KC Sangakkara,60,51,7,1,117.65,run out (M Rawat)
15,Rajasthan Royals,Yuvraj Singh,2,3,0,0,66.67,c M Rawat b MM Patel
15,Rajasthan Royals,DPMD Jayawardene,7,10,0,0,70.0,c Kamran Khan b MM Patel
15,Rajasthan Royals,IK Pathan,39,33,2,2,118.18,b Kamran Khan
15,Rajasthan Royals,PP Chawla,6,6,1,0,100.0,not out
15,Rajasthan Royals,WA Mota,1,2,0,0,50.0,not out
20,Mumbai Indians,RS Bopara,6,14,0,0,42.86,c SR Tendulkar b DJ Bravo
20,Mumbai Indians,K Goel,12,12,0,1,100.0,st PR Shah b Harbhajan Singh
20,Mumbai Indians,KC Sangakkara,45,44,2,1,102.27,not out
20,Mumbai Indians,Yuvraj Singh,10,13,1,0,76.92,c Z Khan b JP Duminy
20,Mumbai Indians,DPMD Jayawardene,7,9,0,0,77.78,c S Dhawan b ST Jayasuriya
20,Mumbai Indians,IK Pathan,7,10,0,0,70.0,c DJ Bravo b Z Khan
20,Mumbai Indians,WA Mota,5,6,0,0,83.33,b SL Malinga
20,Mumbai Indians,PP Chawla,0,2,0,0,0.0,b SL Malinga
20,Mumbai Indians,RR Powar,10,10,1,0,100.0,run out (PR Shah)
24,Royal Challengers Bangalore,Yuvraj Singh,50,34,3,4,147.06,c JH Kallis b A Kumble
24,Royal Challengers Bangalore,K Goel,20,29,2,0,68.97,c V Kohli b RE van der Merwe
24,Royal Challengers Bangalore,SM Katich,3,5,0,0,60.0,"run out (RE van der Merwe, MV Boucher)"
24,Royal Challengers Bangalore,KC Sangakkara,17,23,2,0,73.91,b A Kumble
24,Royal Challengers Bangalore,DPMD Jayawardene,19,15,2,0,126.67,c JH Kallis b RE van der Merwe
24,Royal Challengers Bangalore,IK Pathan,12,9,2,0,133.33,c V Kohli b P Kumar
24,Royal Challengers Bangalore,PP Chawla,3,4,0,0,75.0,b P Kumar
24,Royal Challengers Bangalore,TM Srivastava,0,1,0,0,0.0,not out
27,Kolkata Knight Riders,S Sohal,25,17,0,3,147.06,c SC Ganguly b AB Agarkar
27,Kolkata Knight Riders,KC Sangakkara,0,2,0,0,0.0,c MN van Wyk b I Sharma
27,Kolkata Knight Riders,SM Katich,34,28,3,1,121.43,c WP Saha b BJ Hodge
27,Kolkata Knight Riders,DPMD Jayawardene,52,41,7,0,126.83,not out
27,Kolkata Knight Riders,Yuvraj Singh,14,16,1,0,87.5,c BJ Hodge b I Sharma
27,Kolkata Knight Riders,IK Pathan,19,16,2,0,118.75,not out
30,Rajasthan Royals,S Sohal,0,1,0,0,0.0,c SK Warne b A Singh
30,Rajasthan Royals,KC Sangakkara,11,15,2,0,73.33,st NV Ojha b YK Pathan
30,Rajasthan Royals,K Goel,1,4,0,0,25.0,c SM Harwood b A Singh
30,Rajasthan Royals,SM Katich,10,13,2,0,76.92,b SK Trivedi
30,Rajasthan Royals,DPMD Jayawardene,9,11,0,1,81.82,c SK Trivedi b SM Harwood
30,Rajasthan Royals,Yuvraj Singh,48,37,3,3,129.73,c SM Harwood b A Singh
30,Rajasthan Royals,IK Pathan,19,17,2,0,111.76,lbw b SK Warne
30,Rajasthan Royals,PP Chawla,6,7,1,0,85.71,c RA Jadeja b SK Warne
30,Rajasthan Royals,RR Powar,6,7,0,0,85.71,not out
30,Rajasthan Royals,S Sreesanth,4,8,1,0,50.0,not out
34,Chennai Super Kings,S Sohal,2,2,0,0,100.0,b JA Morkel
34,Chennai Super Kings,SM Katich,50,25,3,4,200.0,c SB Jakati b L Balaji
34,Chennai Super Kings,K Goel,14,20,1,0,70.0,c MS Gony b SB Jakati
34,Chennai Super Kings,Yuvraj Singh,58,36,5,2,161.11,not out
34,Chennai Super Kings,DPMD Jayawardene,44,25,3,2,176.0,not out
36,Deccan Chargers,S Sohal,30,17,4,1,176.47,c Y Venugopal Rao b RG Sharma
36,Deccan Chargers,SM Katich,9,11,1,0,81.82,c Y Venugopal Rao b RG Sharma
36,Deccan Chargers,KC Sangakkara,25,18,1,1,138.89,b Shoaib Ahmed
36,Deccan Chargers,Yuvraj Singh,18,13,1,1,138.46,c AC Gilchrist b Shoaib Ahmed
36,Deccan Chargers,DPMD Jayawardene,43,28,1,3,153.57,"run out (DB Ravi Teja, AC Gilchrist)"
36,Deccan Chargers,IK Pathan,10,12,1,0,83.33,c Shoaib Ahmed b TL Suman
36,Deccan Chargers,WA Mota,3,4,0,0,75.0,"run out (HH Gibbs, AC Gilchrist)"
36,Deccan Chargers,B Lee,14,10,0,1,140.0,not out
36,Deccan Chargers,PP Chawla,8,6,1,0,133.33,not out
42,Mumbai Indians,S Sohal,43,23,5,3,186.96,run out (SR Tendulkar)
42,Mumbai Indians,SM Katich,0,2,0,0,0.0,c Harbhajan Singh b DS Kulkarni
42,Mumbai Indians,IK Pathan,0,3,0,0,0.0,run out (DJ Bravo)
42,Mumbai Indians,KC Sangakkara,8,19,0,0,42.11,b Harbhajan Singh
42,Mumbai Indians,Yuvraj Singh,12,18,2,0,66.67,c DJ Bravo b JP Duminy
42,Mumbai Indians,WA Mota,4,7,0,0,57.14,c Harbhajan Singh b JP Duminy
42,Mumbai Indians,LA Pomersbach,5,7,0,0,71.43,b AM Rahane
42,Mumbai Indians,K Goel,20,21,2,0,95.24,not out
42,Mumbai Indians,B Lee,8,12,1,0,66.67,c RR Raje b SL Malinga
42,Mumbai Indians,PP Chawla,0,0,0,0,0.0,run out (YV Takawale)
42,Mumbai Indians,S Sreesanth,1,10,0,0,10.0,not out
46,Delhi Daredevils,S Sohal,3,12,0,0,25.0,b A Nehra
46,Delhi Daredevils,SM Katich,20,10,3,1,200.0,c KD Karthik b MF Maharoof
46,Delhi Daredevils,LA Pomersbach,9,8,2,0,112.5,c AB de Villiers b MF Maharoof
46,Delhi Daredevils,Yuvraj Singh,18,31,1,0,58.06,c V Sehwag b PJ Sangwan
46,Delhi Daredevils,KC Sangakkara,43,47,6,0,91.49,not out
46,Delhi Daredevils,IK Pathan,21,11,0,3,190.91,not out
49,Deccan Chargers,S Sohal,9,12,0,1,75.0,c RG Sharma b RP Singh
49,Deccan Chargers,SM Katich,11,10,2,0,110.0,c PP Ojha b A Symonds
49,Deccan Chargers,LA Pomersbach,1,2,0,0,50.0,"run out (HH Gibbs, AC Gilchrist)"
49,Deccan Chargers,Yuvraj Singh,20,18,2,1,111.11,b Y Venugopal Rao
49,Deccan Chargers,KC Sangakkara,56,43,4,1,130.23,c RJ Harris b RP Singh
49,Deccan Chargers,WA Mota,12,19,0,0,63.16,c RJ Harris b TL Suman
49,Deccan Chargers,IK Pathan,17,11,2,0,154.55,c HH Gibbs b RP Singh
