match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2014-04-17,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,30,1,7.5,14,2,0
6,2014-04-19,Kolkata Knight Riders,Dubai International Cricket Stadium,4.0,0,33,1,8.25,9,5,0
8,2014-04-21,Chennai Super Kings,Sheikh Zayed Stadium,4.0,0,45,1,11.25,8,1,0
12,2014-04-25,Sunrisers Hyderabad,Dubai International Cricket Stadium,4.0,0,36,0,9.0,6,1,0
16,2014-04-27,Mumbai Indians,Sharjah Cricket Stadium,4.0,0,36,0,9.0,7,0,0
23,2014-05-03,Rajasthan Royals,Feroz Shah Kotla,4.0,0,22,1,5.5,10,0,0
26,2014-05-05,Chennai Super Kings,Feroz Shah Kotla,4.0,0,42,0,10.5,8,1,0
28,2014-05-07,Kolkata Knight Riders,Feroz Shah Kotla,4.0,0,23,0,5.75,8,0,0
32,2014-05-10,Sunrisers Hyderabad,Feroz Shah Kotla,1.0,0,6,0,6.0,3,0,1
38,2014-05-13,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,31,1,7.75,10,1,0
45,2014-05-19,Kings XI Punjab,Feroz Shah Kotla,4.0,0,39,1,9.75,11,3,0
55,2014-05-25,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",3.0,0,26,1,8.67,8,2,0
