innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Mumbai Indians,HH Pandya,2.0,0,14,0,7.0,4,0,0
1,Mumbai Indians,Harbhajan Singh,4.0,0,34,0,8.5,5,0,0
1,Mumbai Indians,JJ Bumrah,4.0,0,55,1,13.75,5,0,0
1,Mumbai Indians,KA Pollard,2.0,0,25,0,12.5,1,1,0
1,Mumbai Indians,MJ McClenaghan,4.0,0,38,2,9.5,13,3,0
1,Mumbai Indians,SL Malinga,4.0,0,23,1,5.75,11,2,1
2,Delhi Daredevils,A Mishra,4.0,0,32,2,8.0,7,1,0
2,Delhi Daredevils,AD Mathews,2.0,0,15,2,7.5,8,0,0
2,Delhi Daredevils,DJ Muthuswami,2.0,0,7,1,3.5,8,0,0
2,Delhi Daredevils,Imran Tahir,4.0,0,22,3,5.5,13,2,0
2,Delhi Daredevils,JP Duminy,1.0,0,14,0,14.0,1,0,0
2,Delhi Daredevils,NM Coulter-Nile,4.0,0,36,1,9.0,11,3,0
2,Delhi Daredevils,S Nadeem,3.0,0,25,0,8.33,6,2,0
