innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Daredevils,1,MA Agarwal,1,2,SS Iyer,1,1,2,3
1,Delhi Daredevils,2,JP Duminy,66,42,SS Iyer,82,55,154,97
1,Delhi Daredevils,3,AD Mathews,17,8,JP Duminy,0,0,18,8
1,Delhi Daredevils,4,JP Duminy,10,6,Yuvraj Singh,2,4,13,9
1,Delhi Daredevils,5,JP Duminy,2,2,KM Jadhav,1,1,3,3
2,Mumbai Indians,1,LMP Simmons,15,14,PA Patel,17,12,35,26
2,Mumbai Indians,2,PA Patel,11,7,UBT Chand,2,3,13,10
2,Mumbai Indians,3,RG Sharma,4,6,UBT Chand,12,8,20,14
2,Mumbai Indians,4,KA Pollard,10,8,RG Sharma,4,4,14,12
2,Mumbai Indians,5,RG Sharma,22,14,AT Rayudu,26,20,49,34
2,Mumbai Indians,6,HH Pandya,0,1,AT Rayudu,0,0,0,1
2,Mumbai Indians,7,AT Rayudu,4,2,Harbhajan Singh,0,0,4,2
2,Mumbai Indians,8,MJ McClenaghan,0,1,Harbhajan Singh,0,0,0,1
2,Mumbai Indians,9,SL Malinga,6,8,Harbhajan Singh,9,10,18,18
2,Mumbai Indians,10,SL Malinga,0,2,JJ Bumrah,0,0,0,2
