match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2025-03-23,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,60,0,15.0,4,1,1
7,2025-03-27,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,29,2,9.67,9,3,0
10,2025-03-30,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",2.0,0,27,0,13.5,2,0,0
15,2025-04-03,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,44,1,11.0,9,0,0
19,2025-04-06,Gujarat Titans,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.4,0,26,1,7.09,8,0,0
27,2025-04-12,Punjab Kings,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,40,0,10.0,8,2,0
33,2025-04-17,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,26,3,6.5,13,1,0
41,2025-04-23,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",3.0,0,31,0,10.33,7,0,0
43,2025-04-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,0,21,2,5.25,8,0,0
51,2025-05-02,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,40,1,10.0,6,1,0
55,2025-05-05,Delhi Capitals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,19,3,4.75,14,1,0
61,2025-05-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,34,0,8.5,7,1,0
65,2025-05-23,Royal Challengers Bengaluru,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,28,3,7.0,10,2,0
68,2025-05-25,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",2.0,0,25,0,12.5,6,1,0
