match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2011-04-09,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",4.0,0,24,0,6.0,11,1,1
6,2011-04-11,Kolkata Knight Riders,Eden Gardens,3.0,0,27,0,9.0,5,0,0
11,2011-04-14,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",4.0,0,21,1,5.25,14,0,0
15,2011-04-16,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",4.0,0,23,0,5.75,12,1,1
27,2011-04-24,Mumbai Indians,"Rajiv Gandhi International Stadium, Uppal",4.0,0,39,1,9.75,5,1,0
32,2011-04-27,Kochi Tuskers Kerala,Nehru Stadium,3.0,0,12,5,4.0,12,1,0
39,2011-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,41,0,10.25,9,0,1
42,2011-05-03,Kolkata Knight Riders,"Rajiv Gandhi International Stadium, Uppal",4.0,0,37,0,9.25,9,0,1
46,2011-05-05,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",4.0,0,16,2,4.0,16,1,1
53,2011-05-10,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",3.0,0,25,0,8.33,7,0,0
59,2011-05-14,Mumbai Indians,Wankhede Stadium,4.0,0,30,2,7.5,11,1,0
62,2011-05-16,Pune Warriors,Dr DY Patil Sports Academy,3.0,0,19,0,6.33,10,0,0
