match_number,date,opponent,catches,stumpings,run_outs
2,2024-03-23,Delhi Capitals,1,0,0
6,2024-03-25,Royal Challengers Bengaluru,1,0,0
17,2024-04-04,Gujarat Titans,1,0,0
33,2024-04-18,Mumbai Indians,3,0,0
65,2024-05-15,Rajasthan Royals,1,0,0
