match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
5,2023-04-02,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",10,13,2,0,76.92,c HV Patel b Mohammed Siraj,2
12,2023-04-08,Chennai Super Kings,"Wankhede Stadium, Mumbai",32,21,5,0,152.38,c D Pretorius b RA Jadeja,2
16,2023-04-11,Delhi Capitals,"Arun Jaitley Stadium, Delhi",31,26,6,0,119.23,"run out (Mukesh Kumar, Lalit Yadav)",2
22,2023-04-16,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",58,25,5,5,232.0,b CV Varun,2
25,2023-04-18,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",38,31,3,2,122.58,c AK Markram b M Jansen,2
31,2023-04-22,Punjab Kings,"Wankhede Stadium, Mumbai",1,4,0,0,25.0,c MW Short b Arshdeep Singh,2
35,2023-04-25,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",13,21,1,0,61.9,c J Little b Rashid Khan,2
42,2023-04-30,Rajasthan Royals,"Wankhede Stadium, Mumbai",28,23,4,0,121.74,c TA Boult b R Ashwin,2
46,2023-05-03,Punjab Kings,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",75,41,7,4,182.93,c R Dhawan b Arshdeep Singh,2
49,2023-05-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",7,9,1,0,77.78,c M Theekshana b DL Chahar,2
54,2023-05-09,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",42,21,4,4,200.0,c Anuj Rawat b PWH de Silva,1
57,2023-05-12,Gujarat Titans,"Wankhede Stadium, Mumbai",31,20,4,1,155.0,lbw b Rashid Khan,1
63,2023-05-16,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",59,39,8,1,151.28,c Naveen-ul-Haq b Ravi Bishnoi,1
69,2023-05-21,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",14,12,1,1,116.67,c HC Brook b B Kumar,1
72,2023-05-24,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",15,12,3,0,125.0,c N Pooran b Yash Thakur,1
