match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
20,2022-04-10,Rajasthan Royals,"Wankhede Stadium, Mumbai",38,17,2,4,223.53,not out,8
26,2022-04-16,Mumbai Indians,"Brabourne Stadium, Mumbai",10,9,0,1,111.11,c RG Sharma b JD Unadkat,4
31,2022-04-19,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",24,15,2,1,160.0,b JR Hazlewood,7
37,2022-04-24,Mumbai Indians,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,c Tilak Varma b DR Sams,4
42,2022-04-29,Punjab Kings,"Maharashtra Cricket Association Stadium, Pune",1,4,0,0,25.0,c & b RD Chahar,5
45,2022-05-01,Delhi Capitals,"Wankhede Stadium, Mumbai",17,16,1,1,106.25,not out,4
53,2022-05-07,Kolkata Knight Riders,"Maharashtra Cricket Association Stadium, Pune",28,14,1,3,200.0,c SS Iyer b Shivam Mavi,6
57,2022-05-10,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",2,2,0,0,100.0,"run out (WP Saha, DA Miller)",7
63,2022-05-15,Rajasthan Royals,"Brabourne Stadium, Mumbai",27,17,1,2,158.82,c R Parag b M Prasidh Krishna,6
72,2022-05-25,Royal Challengers Bangalore,"Eden Gardens, Kolkata",9,9,0,1,100.0,c RM Patidar b HV Patel,5
