match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2009-04-18,Royal Challengers Bangalore,Newlands,11,10,0,1,110.0,c V Kohli b A Kumble,7
10,2009-04-23,Kolkata Knight Riders,Newlands,22,26,0,0,84.62,c Yashpal Singh b I Sharma,5
15,2009-04-26,Kings XI Punjab,Newlands,37,44,2,0,84.09,b YA Abdulla,6
18,2009-04-28,Delhi Daredevils,SuperSport Park,16,13,1,0,123.08,c PJ Sangwan b A Mishra,5
22,2009-04-30,Chennai Super Kings,SuperSport Park,37,33,2,1,112.12,c ML Hayden b L Balaji,4
25,2009-05-02,Deccan Chargers,St George's Park,12,17,0,1,70.59,c DR Smith b Y Venugopal Rao,5
30,2009-05-05,Kings XI Punjab,Kingsmead,33,12,5,1,275.0,c DPMD Jayawardene b IK Pathan,4
33,2009-05-07,Royal Challengers Bangalore,SuperSport Park,1,3,0,0,33.33,not out,5
37,2009-05-09,Chennai Super Kings,De Beers Diamond Oval,27,19,3,1,142.11,c SK Raina b L Balaji,4
40,2009-05-11,Deccan Chargers,De Beers Diamond Oval,19,20,0,0,95.0,not out,6
45,2009-05-14,Mumbai Indians,Kingsmead,42,32,4,1,131.25,c DJ Bravo b ST Jayasuriya,4
50,2009-05-17,Delhi Daredevils,OUTsurance Oval,24,18,3,0,133.33,c KD Karthik b AM Salvi,5
53,2009-05-20,Kolkata Knight Riders,Kingsmead,14,19,1,0,73.68,b SS Sarkar,7
