match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2023-04-01,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",23,12,2,2,191.67,c Rahmanullah Gurbaz b TG Southee,1
8,2023-04-05,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",60,34,7,3,176.47,c JC Buttler b JO Holder,1
14,2023-04-09,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0,1,0,0,0.0,lbw b B Kumar,1
18,2023-04-13,Gujarat Titans,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",0,2,0,0,0.0,c Rashid Khan b Mohammed Shami,1
21,2023-04-15,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4,4,1,0,100.0,b Yudhvir Singh,2
27,2023-04-20,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",46,30,3,4,153.33,b WD Parnell,2
31,2023-04-22,Mumbai Indians,"Wankhede Stadium, Mumbai",26,17,1,2,152.94,lbw b Arjun Tendulkar,2
38,2023-04-28,Lucknow Super Giants,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",9,13,2,0,69.23,c DR Sams b Naveen-ul-Haq,1
41,2023-04-30,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",42,24,4,2,175.0,st MS Dhoni b RA Jadeja,1
46,2023-05-03,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali, Chandigarh",9,7,1,0,128.57,c Ishan Kishan b Arshad Khan,1
53,2023-05-08,Kolkata Knight Riders,"Eden Gardens, Kolkata",12,8,3,0,150.0,c Rahmanullah Gurbaz b Harshit Rana,1
59,2023-05-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",103,65,10,6,158.46,b Mukesh Kumar,1
64,2023-05-17,Delhi Capitals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",22,19,4,0,115.79,c YV Dhull b AR Patel,1
66,2023-05-19,Rajasthan Royals,"Himachal Pradesh Cricket Association Stadium, Dharamsala",2,2,0,0,100.0,c & b TA Boult,1
