innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Royal Challengers Bangalore,JH Kallis,0,1,0,0,0.0,b DP Nannes,1
1,Royal Challengers Bangalore,RV Uthappa,3,4,0,0,75.0,c PJ Sangwan b A Nehra,2
1,Royal Challengers Bangalore,KP Pietersen,37,25,2,2,148.0,b DL Vettori,3
1,Royal Challengers Bangalore,LRPL Taylor,31,34,3,0,91.18,lbw b A Mishra,4
1,Royal Challengers Bangalore,V Kohli,22,24,1,0,91.67,c TM Dilshan b A Nehra,5
1,Royal Challengers Bangalore,MV Boucher,36,28,2,2,128.57,c A Mishra b PJ Sangwan,6
1,Royal Challengers Bangalore,B Akhil,8,4,0,1,200.0,not out,7
1,Royal Challengers Bangalore,R Vinay Kumar,0,0,0,0,0.0,run out (AB de Villiers),8
1,Royal Challengers Bangalore,Pankaj Singh,1,1,0,0,100.0,not out,9
2,Delhi Daredevils,G Gambhir,16,19,1,0,84.21,c MV Boucher b Pankaj Singh,1
2,Delhi Daredevils,V Sehwag,7,5,0,1,140.0,c KP Pietersen b Pankaj Singh,2
2,Delhi Daredevils,TM Dilshan,67,47,5,2,142.55,not out,3
2,Delhi Daredevils,AB de Villiers,21,23,0,0,91.3,b KP Appanna,4
2,Delhi Daredevils,KD Karthik,12,9,1,1,133.33,c JH Kallis b B Akhil,5
2,Delhi Daredevils,M Manhas,23,13,3,0,176.92,not out,6
