innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Daredevils,A Mishra,4.0,0,19,1,4.75,9,2,0
1,Delhi Daredevils,A Nehra,4.0,0,34,2,8.5,10,1,1
1,Delhi Daredevils,DL Vettori,4.0,0,35,1,8.75,7,0,0
1,Delhi Daredevils,DP Nannes,4.0,0,24,1,6.0,10,1,0
1,Delhi Daredevils,PJ Sangwan,4.0,0,32,1,8.0,9,1,0
2,Royal Challengers Bangalore,A Kumble,4.0,0,22,0,5.5,7,0,0
2,Royal Challengers Bangalore,B Akhil,1.0,0,8,1,8.0,2,0,0
2,Royal Challengers Bangalore,JH Kallis,3.0,0,37,0,12.33,6,3,0
2,Royal Challengers Bangalore,KP Appanna,4.0,0,24,1,6.0,8,0,0
2,Royal Challengers Bangalore,Pankaj Singh,4.0,0,31,2,7.75,7,1,0
2,Royal Challengers Bangalore,R Vinay Kumar,3.2,0,28,0,8.4,5,0,0
