innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Delhi Capitals,A Nortje,4.0,0,37,1,9.25,7,2,0
1,Delhi Capitals,AR Patel,4.0,0,18,2,4.5,6,0,0
1,Delhi Capitals,Avesh Khan,4.0,0,35,1,8.75,11,2,0
1,Delhi Capitals,K Rabada,4.0,0,21,0,5.25,12,0,0
1,Delhi Capitals,R Ashwin,4.0,0,20,1,5.0,8,2,0
2,Chennai Super Kings,DJ Bravo,1.4,0,20,1,12.0,4,3,0
2,Chennai Super Kings,DL Chahar,3.0,0,34,1,11.33,9,2,0
2,Chennai Super Kings,JR Hazlewood,4.0,0,27,1,6.75,10,0,0
2,Chennai Super Kings,MM Ali,3.0,0,16,0,5.33,8,0,0
2,Chennai Super Kings,RA Jadeja,4.0,0,28,2,7.0,9,1,0
2,Chennai Super Kings,SN Thakur,4.0,0,13,2,3.25,12,0,0
