innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,RD Gaikwad,7,8,F du Plessis,10,8,28,16
1,Chennai Super Kings,2,RV Uthappa,5,7,RD Gaikwad,6,5,11,12
1,Chennai Super Kings,3,RV Uthappa,13,10,MM Ali,5,8,20,18
1,Chennai Super Kings,4,RV Uthappa,1,2,AT Rayudu,2,3,3,5
1,Chennai Super Kings,5,MS Dhoni,18,27,AT Rayudu,51,37,70,64
1,Chennai Super Kings,6,RA Jadeja,1,2,AT Rayudu,2,3,4,5
2,Delhi Capitals,1,PP Shaw,18,12,S Dhawan,4,3,24,15
2,Delhi Capitals,2,SS Iyer,2,7,S Dhawan,25,13,27,20
2,Delhi Capitals,3,RR Pant,15,12,S Dhawan,3,6,20,18
2,Delhi Capitals,4,RV Patel,18,20,S Dhawan,4,4,22,24
2,Delhi Capitals,5,S Dhawan,3,5,R Ashwin,2,3,5,8
2,Delhi Capitals,6,SO Hetmyer,1,1,S Dhawan,0,4,1,5
2,Delhi Capitals,7,SO Hetmyer,27,17,AR Patel,5,10,36,27
2,Delhi Capitals,8,K Rabada,4,1,SO Hetmyer,0,0,4,1
