innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Chennai Super Kings,RD Gaikwad,13,13,2,0,100.0,c R Ashwin b A Nortje,1
1,Chennai Super Kings,F du Plessis,10,8,2,0,125.0,c SS Iyer b AR Patel,2
1,Chennai Super Kings,RV Uthappa,19,19,1,0,100.0,c & b R Ashwin,3
1,Chennai Super Kings,MM Ali,5,8,0,0,62.5,c SS Iyer b AR Patel,4
1,Chennai Super Kings,AT Rayudu,55,43,5,2,127.91,not out,5
1,Chennai Super Kings,MS Dhoni,18,27,0,0,66.67,c RR Pant b Avesh Khan,6
1,Chennai Super Kings,RA Jadeja,1,2,0,0,50.0,not out,7
2,Delhi Capitals,PP Shaw,18,12,3,0,150.0,c F du Plessis b DL Chahar,1
2,Delhi Capitals,S Dhawan,39,35,3,2,111.43,c MM Ali b SN Thakur,2
2,Delhi Capitals,SS Iyer,2,7,0,0,28.57,c RD Gaikwad b JR Hazlewood,3
2,Delhi Capitals,RR Pant,15,12,1,1,125.0,c MM Ali b RA Jadeja,4
2,Delhi Capitals,RV Patel,18,20,2,0,90.0,c DL Chahar b RA Jadeja,5
2,Delhi Capitals,R Ashwin,2,3,0,0,66.67,b SN Thakur,6
2,Delhi Capitals,SO Hetmyer,28,18,2,1,155.56,not out,7
2,Delhi Capitals,AR Patel,5,10,0,0,50.0,c MM Ali b DJ Bravo,8
2,Delhi Capitals,K Rabada,4,1,1,0,400.0,not out,9
