innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,F du Plessis,28,3.4
1,Chennai Super Kings,2,RD Gaikwad,39,5.4
1,Chennai Super Kings,3,MM Ali,59,8.4
1,Chennai Super Kings,4,RV Uthappa,62,9.3
1,Chennai Super Kings,5,MS Dhoni,132,20.1
2,Delhi Capitals,1,PP Shaw,24,3.3
2,Delhi Capitals,2,SS Iyer,51,6.5
2,Delhi Capitals,3,RR Pant,71,9.5
2,Delhi Capitals,4,RV Patel,93,13.5
2,Delhi Capitals,5,R Ashwin,98,15.1
2,Delhi Capitals,6,S Dhawan,99,15.6
2,Delhi Capitals,7,AR Patel,135,20.3
