match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
4,2010-03-14,Kolkata Knight Riders,Eden Gardens,4.0,0,16,1,4.0,12,0,0
7,2010-03-16,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,43,1,10.75,9,4,0
10,2010-03-18,Rajasthan Royals,M Chinnaswamy Stadium,4.0,0,18,3,4.5,15,2,0
14,2010-03-20,Mumbai Indians,Brabourne Stadium,4.0,0,37,1,9.25,7,1,0
18,2010-03-23,Chennai Super Kings,M Chinnaswamy Stadium,4.0,0,21,1,5.25,11,2,0
20,2010-03-25,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,45,0,11.25,7,3,0
28,2010-03-31,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.0,0,42,0,14.0,5,1,0
31,2010-04-02,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,37,0,9.25,8,1,0
40,2010-04-08,Deccan Chargers,M Chinnaswamy Stadium,4.0,0,37,1,9.25,10,1,0
43,2010-04-10,Kolkata Knight Riders,M Chinnaswamy Stadium,3.0,0,37,0,12.33,5,2,0
57,2010-04-21,Mumbai Indians,Dr DY Patil Sports Academy,3.0,0,29,0,9.67,8,1,0
59,2010-04-24,Deccan Chargers,Dr DY Patil Sports Academy,4.0,0,18,2,4.5,12,0,0
