innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,SR Watson,11,13,AG Paunikar,12,10,24,22
1,Rajasthan Royals,2,FY Fazal,1,1,AG Paunikar,3,5,4,6
1,Rajasthan Royals,3,AS Raut,8,10,FY Fazal,2,3,10,13
1,Rajasthan Royals,4,AS Raut,3,5,AL Menaria,2,2,5,7
1,Rajasthan Royals,5,AL Menaria,14,8,LRPL Taylor,6,9,24,17
1,Rajasthan Royals,6,AM Rahane,6,9,AL Menaria,5,5,11,14
1,Rajasthan Royals,7,SK Warne,1,3,AL Menaria,0,2,1,5
1,Rajasthan Royals,8,SK Warne,1,2,A Singh,0,2,1,4
1,Rajasthan Royals,9,SW Tait,0,1,SK Warne,0,0,0,1
1,Rajasthan Royals,10,SK Trivedi,0,2,SK Warne,1,1,1,3
2,Kolkata Knight Riders,1,JH Kallis,0,2,MS Bisla,0,0,0,2
2,Kolkata Knight Riders,2,G Gambhir,17,18,MS Bisla,9,22,31,40
2,Kolkata Knight Riders,3,G Gambhir,18,17,MK Tiwary,30,26,54,41
