innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,SR Watson,24,4.4
1,Rajasthan Royals,2,AG Paunikar,28,5.4
1,Rajasthan Royals,3,FY Fazal,38,7.5
1,Rajasthan Royals,4,AS Raut,43,8.6
1,Rajasthan Royals,5,LRPL Taylor,67,11.5
1,Rajasthan Royals,6,AM Rahane,78,14.1
1,Rajasthan Royals,7,AL Menaria,79,14.6
1,Rajasthan Royals,8,A Singh,80,15.4
1,Rajasthan Royals,9,SW Tait,80,15.5
1,Rajasthan Royals,10,SK Trivedi,81,16.2
2,Kolkata Knight Riders,1,JH Kallis,0,1.2
2,Kolkata Knight Riders,2,MS Bisla,31,7.6
