innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AD Russell,1.0,0,2,0,2.0,4,0,0
1,Kolkata Knight Riders,CV Varun,4.0,0,24,1,6.0,10,0,0
1,Kolkata Knight Riders,M Prasidh Krishna,4.0,0,30,3,7.5,12,2,0
1,Kolkata Knight Riders,PJ Cummins,3.0,0,31,2,10.33,9,1,0
1,Kolkata Knight Riders,SP Narine,4.0,0,22,2,5.5,10,0,0
1,Kolkata Knight Riders,Shivam Mavi,4.0,0,13,1,3.25,14,1,0
2,Punjab Kings,Arshdeep Singh,2.4,0,27,1,10.12,4,0,0
2,Punjab Kings,CJ Jordan,3.0,0,24,0,8.0,7,0,0
2,Punjab Kings,DJ Hooda,2.0,0,20,1,10.0,3,0,0
2,Punjab Kings,MC Henriques,1.0,0,5,1,5.0,4,0,0
2,Punjab Kings,Mohammed Shami,4.0,0,25,1,6.25,17,1,0
2,Punjab Kings,Ravi Bishnoi,4.0,0,19,0,4.75,8,0,0
