match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2022-03-29,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",4.0,1,16,2,4.0,16,0,0
9,2022-04-02,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",4.0,0,37,1,9.25,13,5,1
13,2022-04-05,Royal Challengers Bangalore,"Wankhede Stadium, Mumbai",4.0,0,40,0,10.0,8,2,0
20,2022-04-10,Lucknow Super Giants,"Wankhede Stadium, Mumbai",4.0,0,35,1,8.75,12,1,0
24,2022-04-14,Gujarat Titans,"Dr DY Patil Sports Academy, Mumbai",4.0,0,35,0,8.75,11,1,1
30,2022-04-18,Kolkata Knight Riders,"Brabourne Stadium, Mumbai",4.0,0,43,1,10.75,5,5,0
34,2022-04-22,Delhi Capitals,"Wankhede Stadium, Mumbai",4.0,1,22,3,5.5,14,0,0
39,2022-04-26,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",4.0,0,23,2,5.75,16,3,0
44,2022-04-30,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",4.0,0,29,1,7.25,11,1,0
47,2022-05-02,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",4.0,0,37,1,9.25,9,4,0
52,2022-05-07,Punjab Kings,"Wankhede Stadium, Mumbai",4.0,0,48,1,12.0,5,2,1
58,2022-05-11,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",3.0,1,20,0,6.67,11,0,0
63,2022-05-15,Lucknow Super Giants,"Brabourne Stadium, Mumbai",4.0,0,32,2,8.0,13,2,0
68,2022-05-20,Chennai Super Kings,"Brabourne Stadium, Mumbai",4.0,0,32,0,8.0,12,0,0
71,2022-05-24,Gujarat Titans,"Eden Gardens, Kolkata",3.3,0,40,0,11.43,9,1,0
73,2022-05-27,Royal Challengers Bangalore,"Narendra Modi Stadium, Ahmedabad",4.0,0,22,3,5.5,15,1,0
74,2022-05-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,40,1,10.0,13,2,0
