match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2020-09-20,Delhi Capitals,Dubai International Cricket Stadium,89,60,7,4,148.33,c SO Hetmyer b MP Stoinis,2
6,2020-09-24,Royal Challengers Bangalore,Dubai International Cricket Stadium,26,20,4,0,130.0,b YS Chahal,2
9,2020-09-27,Rajasthan Royals,Sharjah Cricket Stadium,106,50,10,7,212.0,c SV Samson b TK Curran,2
13,2020-10-01,Mumbai Indians,Sheikh Zayed Stadium,25,18,3,0,138.89,b JJ Bumrah,2
18,2020-10-04,Chennai Super Kings,Dubai International Cricket Stadium,26,19,3,0,136.84,c SM Curran b PP Chawla,2
22,2020-10-08,Sunrisers Hyderabad,Dubai International Cricket Stadium,9,6,1,0,150.0,run out (),2
24,2020-10-10,Kolkata Knight Riders,Sheikh Zayed Stadium,56,39,6,1,143.59,c Shubman Gill b M Prasidh Krishna,2
31,2020-10-15,Royal Challengers Bangalore,Sharjah Cricket Stadium,45,25,4,3,180.0,b YS Chahal,2
36,2020-10-18,Mumbai Indians,Dubai International Cricket Stadium,11,10,1,0,110.0,b JJ Bumrah,2
38,2020-10-20,Delhi Capitals,Dubai International Cricket Stadium,5,9,0,0,55.56,run out (),2
53,2020-11-01,Chennai Super Kings,Sheikh Zayed Stadium,26,15,5,0,173.33,b L Ngidi,2
