innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Kolkata Knight Riders,AB Agarkar,1.0,0,14,0,14.0,2,1,0
1,Kolkata Knight Riders,Anureet Singh,4.0,0,35,2,8.75,14,2,0
1,Kolkata Knight Riders,BAW Mendis,4.0,0,19,2,4.75,9,1,0
1,Kolkata Knight Riders,CH Gayle,4.0,0,20,0,5.0,7,2,0
1,Kolkata Knight Riders,I Sharma,4.0,0,36,2,9.0,11,0,0
1,Kolkata Knight Riders,SC Ganguly,3.0,0,23,0,7.67,2,0,0
2,Rajasthan Royals,AD Mascarenhas,4.0,0,29,1,7.25,14,0,0
2,Rajasthan Royals,Kamran Khan,4.0,0,18,3,4.5,10,3,0
2,Rajasthan Royals,MM Patel,3.0,0,36,1,12.0,4,0,1
2,Rajasthan Royals,RA Jadeja,1.0,0,7,0,7.0,2,0,0
2,Rajasthan Royals,SK Warne,4.0,0,25,2,6.25,9,2,0
2,Rajasthan Royals,YK Pathan,4.0,0,27,0,6.75,12,4,0
