innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,PC Valthaty,8,2.6
1,Rajasthan Royals,2,RJ Quiney,14,3.2
1,Rajasthan Royals,3,GC Smith,70,9.1
1,Rajasthan Royals,4,YK Pathan,73,9.6
1,Rajasthan Royals,5,RA Jadeja,112,17.2
1,Rajasthan Royals,6,AD Mascarenhas,125,18.6
2,Kolkata Knight Riders,1,BB McCullum,25,4.6
2,Kolkata Knight Riders,2,CH Gayle,60,9.2
2,Kolkata Knight Riders,3,LR Shukla,67,10.5
2,Kolkata Knight Riders,4,BJ Hodge,71,11.5
2,Kolkata Knight Riders,5,SB Bangar,94,14.6
2,Kolkata Knight Riders,6,Yashpal Singh,143,19.5
2,Kolkata Knight Riders,7,SC Ganguly,149,20.5
2,Kolkata Knight Riders,8,I Sharma,150,20.6
