innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bengaluru,JR Hazlewood,4.0,0,22,2,5.5,15,0,0
1,Royal Challengers Bengaluru,KH Pandya,4.0,0,29,3,7.25,8,1,0
1,Royal Challengers Bengaluru,LS Livingstone,2.0,0,14,0,7.0,2,0,0
1,Royal Challengers Bengaluru,Rasikh Salam,3.0,0,35,1,11.67,8,2,0
1,Royal Challengers Bengaluru,Suyash Sharma,4.0,0,47,1,11.75,8,1,0
1,Royal Challengers Bengaluru,Yash Dayal,3.0,0,25,1,8.33,7,0,0
2,Kolkata Knight Riders,CV Varun,4.0,0,43,1,10.75,7,0,0
2,Kolkata Knight Riders,Harshit Rana,3.0,0,32,0,10.67,4,0,0
2,Kolkata Knight Riders,SH Johnson,2.2,0,31,0,13.29,6,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,27,1,6.75,4,0,0
2,Kolkata Knight Riders,VG Arora,3.0,0,42,1,14.0,4,1,0
