innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,Q de Kock,4,5,SP Narine,0,0,4,5
1,Kolkata Knight Riders,2,AM Rahane,55,29,SP Narine,44,26,103,55
1,Kolkata Knight Riders,3,AM Rahane,1,2,VR Iyer,1,1,2,3
1,Kolkata Knight Riders,4,A Raghuvanshi,10,4,VR Iyer,5,6,16,10
1,Kolkata Knight Riders,5,RK Singh,12,10,A Raghuvanshi,8,7,20,17
1,Kolkata Knight Riders,6,A Raghuvanshi,1,1,AD Russell,4,3,5,4
1,Kolkata Knight Riders,7,Ramandeep Singh,6,9,A Raghuvanshi,11,10,18,19
1,Kolkata Knight Riders,8,Harshit Rana,5,6,Ramandeep Singh,0,0,5,6
1,Kolkata Knight Riders,9,SH Johnson,1,1,Ramandeep Singh,0,0,1,1
2,Royal Challengers Bengaluru,1,PD Salt,56,31,V Kohli,36,20,95,51
2,Royal Challengers Bengaluru,2,D Padikkal,10,10,V Kohli,13,9,23,19
2,Royal Challengers Bengaluru,3,RM Patidar,34,16,V Kohli,10,7,44,23
2,Royal Challengers Bengaluru,4,LS Livingstone,15,5,V Kohli,0,0,15,5
