match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
1,Mumbai Indians,G Gambhir,0,8,0,0,0.0,b SL Malinga
1,Mumbai Indians,JH Kallis,72,46,5,3,156.52,c CJ Anderson b SL Malinga
1,Mumbai Indians,MK Pandey,64,53,6,2,120.75,b SL Malinga
1,Mumbai Indians,RV Uthappa,1,2,0,0,50.0,c RG Sharma b Z Khan
1,Mumbai Indians,YK Pathan,4,4,0,0,100.0,not out
1,Mumbai Indians,Shakib Al Hasan,1,2,0,0,50.0,c RG Sharma b SL Malinga
1,Mumbai Indians,SA Yadav,13,5,3,0,260.0,not out
6,Delhi Daredevils,JH Kallis,0,1,0,0,0.0,c LRPL Taylor b Mohammed Shami
6,Delhi Daredevils,G Gambhir,0,4,0,0,0.0,c JP Duminy b NM Coulter-Nile
6,Delhi Daredevils,MK Pandey,48,42,5,0,114.29,b S Nadeem
6,Delhi Daredevils,RV Uthappa,55,41,6,1,134.15,c LRPL Taylor b JD Unadkat
6,Delhi Daredevils,Shakib Al Hasan,30,22,2,1,136.36,not out
6,Delhi Daredevils,YK Pathan,11,8,1,0,137.5,b NM Coulter-Nile
6,Delhi Daredevils,SA Yadav,8,3,2,0,266.67,not out
11,Royal Challengers Bangalore,JH Kallis,43,42,2,1,102.38,c YV Takawale b YS Chahal
11,Royal Challengers Bangalore,G Gambhir,0,1,0,0,0.0,lbw b MA Starc
11,Royal Challengers Bangalore,MK Pandey,5,3,1,0,166.67,c V Kohli b JA Morkel
11,Royal Challengers Bangalore,CA Lynn,45,31,3,3,145.16,c AB de Villiers b VR Aaron
11,Royal Challengers Bangalore,YK Pathan,0,2,0,0,0.0,c V Kohli b VR Aaron
11,Royal Challengers Bangalore,RV Uthappa,22,18,0,1,122.22,c MA Starc b VR Aaron
11,Royal Challengers Bangalore,SA Yadav,24,18,1,1,133.33,not out
11,Royal Challengers Bangalore,R Vinay Kumar,4,5,0,0,80.0,c JA Morkel b MA Starc
15,Kings XI Punjab,MK Pandey,8,10,1,0,80.0,lbw b Sandeep Sharma
15,Kings XI Punjab,JH Kallis,9,11,2,0,81.82,c GJ Maxwell b L Balaji
15,Kings XI Punjab,G Gambhir,1,5,0,0,20.0,c AR Patel b Sandeep Sharma
15,Kings XI Punjab,CA Lynn,13,18,2,0,72.22,b AR Patel
15,Kings XI Punjab,RV Uthappa,19,27,2,0,70.37,run out (GJ Bailey)
15,Kings XI Punjab,YK Pathan,3,5,0,0,60.0,lbw b R Dhawan
15,Kings XI Punjab,SA Yadav,34,17,3,1,200.0,c MG Johnson b Sandeep Sharma
15,Kings XI Punjab,PP Chawla,0,2,0,0,0.0,st WP Saha b AR Patel
15,Kings XI Punjab,SP Narine,6,8,0,0,75.0,b MG Johnson
15,Kings XI Punjab,UT Yadav,2,4,0,0,50.0,b MG Johnson
15,Kings XI Punjab,M Morkel,4,3,0,0,133.33,not out
19,Rajasthan Royals,G Gambhir,45,44,4,0,102.27,c Iqbal Abdulla b R Bhatia
19,Rajasthan Royals,MS Bisla,3,9,0,0,33.33,c KK Nair b KW Richardson
19,Rajasthan Royals,JH Kallis,13,17,1,0,76.47,c SPD Smith b PV Tambe
19,Rajasthan Royals,MK Pandey,19,11,1,1,172.73,lbw b PV Tambe
19,Rajasthan Royals,SA Yadav,31,19,3,1,163.16,c SPD Smith b JP Faulkner
19,Rajasthan Royals,Shakib Al Hasan,29,18,3,0,161.11,not out
19,Rajasthan Royals,RV Uthappa,0,1,0,0,0.0,b JP Faulkner
19,Rajasthan Royals,R Vinay Kumar,0,1,0,0,0.0,b JP Faulkner
19,Rajasthan Royals,PP Chawla,0,1,0,0,0.0,"run out (SPD Smith, SV Samson)"
19,Rajasthan Royals,SP Narine,1,1,0,0,100.0,not out
21,Chennai Super Kings,RV Uthappa,47,38,5,1,123.68,c MS Dhoni b RA Jadeja
21,Chennai Super Kings,G Gambhir,6,6,1,0,100.0,"run out (MS Dhoni, BW Hilfenhaus)"
21,Chennai Super Kings,JH Kallis,4,6,1,0,66.67,c M Manhas b R Ashwin
21,Chennai Super Kings,MK Pandey,1,2,0,0,50.0,c BB McCullum b RA Jadeja
21,Chennai Super Kings,Shakib Al Hasan,0,1,0,0,0.0,c MM Sharma b RA Jadeja
21,Chennai Super Kings,SA Yadav,8,13,0,0,61.54,lbw b RA Jadeja
21,Chennai Super Kings,YK Pathan,41,29,1,4,141.38,lbw b MM Sharma
21,Chennai Super Kings,AD Russell,1,5,0,0,20.0,b MM Sharma
21,Chennai Super Kings,PP Chawla,1,2,0,0,50.0,c F du Plessis b MM Sharma
21,Chennai Super Kings,SP Narine,1,1,0,0,100.0,not out
25,Rajasthan Royals,RV Uthappa,65,52,5,3,125.0,c R Bhatia b SR Watson
25,Rajasthan Royals,G Gambhir,54,34,6,1,158.82,c SV Samson b SR Watson
25,Rajasthan Royals,AD Russell,1,3,0,0,33.33,b SR Watson
25,Rajasthan Royals,MK Pandey,0,0,0,0,0.0,st SV Samson b PV Tambe
25,Rajasthan Royals,Shakib Al Hasan,21,14,1,1,150.0,not out
25,Rajasthan Royals,YK Pathan,0,1,0,0,0.0,c & b PV Tambe
25,Rajasthan Royals,RN ten Doeschate,0,1,0,0,0.0,lbw b PV Tambe
25,Rajasthan Royals,SA Yadav,9,17,0,0,52.94,not out
28,Delhi Daredevils,RV Uthappa,47,34,5,1,138.24,lbw b WD Parnell
28,Delhi Daredevils,G Gambhir,69,56,5,2,123.21,c KD Karthik b WD Parnell
28,Delhi Daredevils,MK Pandey,23,14,2,0,164.29,not out
28,Delhi Daredevils,JH Kallis,10,6,2,0,166.67,not out
34,Kings XI Punjab,RV Uthappa,46,28,8,1,164.29,c AR Patel b P Awana
34,Kings XI Punjab,G Gambhir,63,45,7,0,140.0,not out
34,Kings XI Punjab,MK Pandey,36,35,3,0,102.86,not out
40,Mumbai Indians,RV Uthappa,80,52,9,3,153.85,b LMP Simmons
40,Mumbai Indians,G Gambhir,14,18,1,0,77.78,b Harbhajan Singh
40,Mumbai Indians,MK Pandey,14,21,0,0,66.67,b Harbhajan Singh
40,Mumbai Indians,YK Pathan,20,13,3,0,153.85,not out
40,Mumbai Indians,Shakib Al Hasan,9,8,1,0,112.5,c AT Rayudu b SL Malinga
43,Sunrisers Hyderabad,RV Uthappa,40,33,5,1,121.21,"run out (NV Ojha, DJG Sammy)"
43,Sunrisers Hyderabad,G Gambhir,6,10,1,0,60.0,c NV Ojha b DW Steyn
43,Sunrisers Hyderabad,MK Pandey,35,32,3,1,109.38,c AJ Finch b KV Sharma
43,Sunrisers Hyderabad,YK Pathan,39,28,2,2,139.29,not out
43,Sunrisers Hyderabad,RN ten Doeschate,25,15,2,1,166.67,not out
47,Chennai Super Kings,RV Uthappa,67,39,10,1,171.79,c F du Plessis b RA Jadeja
47,Chennai Super Kings,G Gambhir,21,20,3,0,105.0,b IC Pandey
47,Chennai Super Kings,MK Pandey,18,28,0,0,64.29,not out
47,Chennai Super Kings,Shakib Al Hasan,46,21,6,2,219.05,not out
49,Royal Challengers Bangalore,RV Uthappa,83,51,10,1,162.75,not out
49,Royal Challengers Bangalore,G Gambhir,4,4,1,0,100.0,c YV Takawale b MA Starc
