match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2017-04-09,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",13,8,0,1,162.5,not out,9
20,2017-04-18,Royal Challengers Bangalore,Saurashtra Cricket Association Stadium,0,1,0,0,0.0,not out,9
26,2017-04-23,Kings XI Punjab,Saurashtra Cricket Association Stadium,11,10,1,0,110.0,not out,9
35,2017-04-29,Mumbai Indians,Saurashtra Cricket Association Stadium,2,4,0,0,50.0,not out,10
39,2017-05-01,Rising Pune Supergiant,Maharashtra Cricket Association Stadium,2,5,0,0,40.0,not out,10
