match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2011-04-09,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal",14,17,0,1,82.35,c J Botha b SK Warne,5
6,2011-04-11,Kolkata Knight Riders,Eden Gardens,6,8,0,0,75.0,c JH Kallis b Iqbal Abdulla,5
11,2011-04-14,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal",22,15,2,1,146.67,c V Kohli b Z Khan,5
15,2011-04-16,Kings XI Punjab,"Rajiv Gandhi International Stadium, Uppal",18,16,1,0,112.5,c PP Chawla b R McLaren,4
39,2011-05-01,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17,11,2,0,154.55,c MEK Hussey b JA Morkel,6
46,2011-05-05,Delhi Daredevils,"Rajiv Gandhi International Stadium, Uppal",55,31,2,4,177.42,"run out (AB Agarkar, NV Ojha)",4
53,2011-05-10,Pune Warriors,"Rajiv Gandhi International Stadium, Uppal",30,30,1,0,100.0,c R Sharma b MR Marsh,4
59,2011-05-14,Mumbai Indians,Wankhede Stadium,8,10,1,0,80.0,st AT Rayudu b Harbhajan Singh,4
62,2011-05-16,Pune Warriors,Dr DY Patil Sports Academy,23,26,0,1,88.46,b WD Parnell,4
67,2011-05-21,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,12,10,0,1,120.0,c SE Marsh b RJ Harris,3
