innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,CA Lynn,16,8,SP Narine,25,8,42,16
1,Kolkata Knight Riders,2,Shubman Gill,3,4,CA Lynn,5,6,8,10
1,Kolkata Knight Riders,3,N Rana,11,11,CA Lynn,4,6,15,17
1,Kolkata Knight Riders,4,KD Karthik,6,4,CA Lynn,2,3,8,7
1,Kolkata Knight Riders,5,RK Singh,30,25,CA Lynn,18,18,51,43
1,Kolkata Knight Riders,6,AD Russell,2,3,CA Lynn,6,6,9,9
1,Kolkata Knight Riders,7,AD Russell,13,6,PP Chawla,0,5,13,11
1,Kolkata Knight Riders,8,Y Prithvi Raj,0,1,PP Chawla,4,3,4,4
1,Kolkata Knight Riders,9,KC Cariappa,9,3,Y Prithvi Raj,0,0,9,3
2,Sunrisers Hyderabad,1,DA Warner,67,38,JM Bairstow,59,36,131,74
2,Sunrisers Hyderabad,2,KS Williamson,8,9,JM Bairstow,21,7,30,16
