innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,50,1,30,10.0,5,2
1,Delhi Capitals,middle,74,2,54,8.22,5,11
1,Delhi Capitals,powerplay,65,0,36,10.83,11,11
2,Sunrisers Hyderabad,death,43,4,30,8.6,5,9
2,Sunrisers Hyderabad,middle,80,1,54,8.89,10,16
2,Sunrisers Hyderabad,powerplay,49,3,36,8.17,6,14
