innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,MP Stoinis,38,27,5,1,140.74,b Rashid Khan,1
1,Delhi Capitals,S Dhawan,78,50,6,3,156.0,lbw b Sandeep Sharma,2
1,Delhi Capitals,SS Iyer,21,20,1,0,105.0,c MK Pandey b JO Holder,3
1,Delhi Capitals,SO Hetmyer,42,22,4,1,190.91,not out,4
1,Delhi Capitals,RR Pant,2,3,0,0,66.67,not out,5
2,Sunrisers Hyderabad,PK Garg,17,12,0,2,141.67,b MP Stoinis,1
2,Sunrisers Hyderabad,DA Warner,2,3,0,0,66.67,b K Rabada,2
2,Sunrisers Hyderabad,MK Pandey,21,14,3,0,150.0,c A Nortje b MP Stoinis,3
2,Sunrisers Hyderabad,KS Williamson,67,45,5,4,148.89,c K Rabada b MP Stoinis,4
2,Sunrisers Hyderabad,JO Holder,11,15,1,0,73.33,c P Dubey b AR Patel,5
2,Sunrisers Hyderabad,Abdul Samad,33,16,2,2,206.25,c KMA Paul b K Rabada,6
2,Sunrisers Hyderabad,Rashid Khan,11,7,1,1,157.14,c AR Patel b K Rabada,7
2,Sunrisers Hyderabad,SP Goswami,0,1,0,0,0.0,c MP Stoinis b K Rabada,8
2,Sunrisers Hyderabad,S Nadeem,2,3,0,0,66.67,not out,9
2,Sunrisers Hyderabad,Sandeep Sharma,2,4,0,0,50.0,not out,10
