match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2018-04-07,Chennai Super Kings,Wankhede Stadium,22,20,2,0,110.0,not out,5
9,2018-04-14,Delhi Daredevils,Wankhede Stadium,2,3,0,0,66.67,c SS Iyer b TA Boult,7
14,2018-04-17,Royal Challengers Bangalore,Wankhede Stadium,17,5,1,2,340.0,not out,7
21,2018-04-22,Rajasthan Royals,Sawai Mansingh Stadium,4,2,1,0,200.0,b JC Archer,7
23,2018-04-24,Sunrisers Hyderabad,Wankhede Stadium,3,19,0,0,15.79,c Basil Thampi b S Kaul,7
27,2018-04-28,Chennai Super Kings,Maharashtra Cricket Association Stadium,13,8,0,1,162.5,not out,4
31,2018-05-01,Royal Challengers Bangalore,M.Chinnaswamy Stadium,50,42,5,1,119.05,c V Kohli b TG Southee,6
34,2018-05-04,Kings XI Punjab,Holkar Cricket Stadium,23,13,2,1,176.92,b AJ Tye,4
37,2018-05-06,Kolkata Knight Riders,Wankhede Stadium,35,20,4,1,175.0,not out,4
41,2018-05-09,Kolkata Knight Riders,Eden Gardens,19,13,0,2,146.15,c RK Singh b TK Curran,5
47,2018-05-13,Rajasthan Royals,Wankhede Stadium,36,21,3,2,171.43,c SV Samson b BA Stokes,5
50,2018-05-16,Kings XI Punjab,Wankhede Stadium,9,12,0,0,75.0,c R Ashwin b AJ Tye,7
55,2018-05-20,Delhi Daredevils,Arun Jaitley Stadium,27,17,2,1,158.82,c R Tewatia b A Mishra,7
