innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,MJ Lumb,16,3.2
1,Rajasthan Royals,2,AG Paunikar,17,3.4
1,Rajasthan Royals,3,NV Ojha,21,4.2
1,Rajasthan Royals,4,SR Watson,53,11.1
1,Rajasthan Royals,5,AA Jhunjhunwala,58,12.4
1,Rajasthan Royals,6,YK Pathan,72,14.1
2,Royal Challengers Bangalore,1,JH Kallis,6,2.3
2,Royal Challengers Bangalore,2,MK Pandey,42,5.5
2,Royal Challengers Bangalore,3,RV Uthappa,102,11.4
2,Royal Challengers Bangalore,4,KP Pietersen,113,12.5
2,Royal Challengers Bangalore,5,V Kohli,119,14.4
