match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2010-03-13,Rajasthan Royals,Brabourne Stadium,53,33,4,2,160.61,c NV Ojha b SW Tait,4
9,2010-03-17,Delhi Daredevils,Feroz Shah Kotla,61,37,4,3,164.86,run out (KD Karthik),4
14,2010-03-20,Royal Challengers Bangalore,Brabourne Stadium,25,21,3,0,119.05,b A Kumble,4
17,2010-03-22,Kolkata Knight Riders,Brabourne Stadium,30,24,3,1,125.0,c SC Ganguly b I Sharma,3
21,2010-03-25,Chennai Super Kings,"Brabourne Stadium, Mumbai",2,3,0,0,66.67,lbw b M Muralitharan,3
25,2010-03-28,Deccan Chargers,Dr DY Patil Sports Academy,4,3,1,0,133.33,c AC Gilchrist b RP Singh,4
27,2010-03-30,Kings XI Punjab,Brabourne Stadium,31,23,1,2,134.78,c K Goel b RS Bopara,4
33,2010-04-03,Deccan Chargers,Brabourne Stadium,44,35,1,3,125.71,c RJ Harris b PP Ojha,3
37,2010-04-06,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",14,18,1,0,77.78,c ML Hayden b SB Jakati,3
41,2010-04-09,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4,5,0,0,80.0,st KC Sangakkara b PP Chawla,4
45,2010-04-11,Rajasthan Royals,Sawai Mansingh Stadium,15,9,3,0,166.67,c AP Dole b SR Watson,4
47,2010-04-13,Delhi Daredevils,Brabourne Stadium,38,28,1,2,135.71,b PJ Sangwan,3
56,2010-04-19,Kolkata Knight Riders,Eden Gardens,46,37,4,1,124.32,c BB McCullum b M Kartik,3
57,2010-04-21,Royal Challengers Bangalore,Dr DY Patil Sports Academy,52,31,3,4,167.74,not out,6
60,2010-04-25,Chennai Super Kings,Dr DY Patil Sports Academy,0,2,0,0,0.0,c SK Raina b SB Jakati,6
