match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2009-04-18,Royal Challengers Bangalore,Newlands,3.0,0,25,2,8.33,8,1,0
10,2009-04-23,Kolkata Knight Riders,Newlands,3.0,0,36,1,12.0,4,0,1
15,2009-04-26,Kings XI Punjab,Newlands,4.0,0,24,2,6.0,13,1,0
18,2009-04-28,Delhi Daredevils,SuperSport Park,4.0,0,14,2,3.5,12,0,1
22,2009-04-30,Chennai Super Kings,SuperSport Park,4.0,0,25,2,6.25,10,0,0
25,2009-05-02,Deccan Chargers,St George's Park,2.0,0,23,0,11.5,6,0,0
33,2009-05-07,Royal Challengers Bangalore,SuperSport Park,2.0,0,16,1,8.0,8,1,0
40,2009-05-11,Deccan Chargers,De Beers Diamond Oval,1.0,0,3,0,3.0,4,0,0
45,2009-05-14,Mumbai Indians,Kingsmead,3.5,0,22,2,5.74,13,0,0
50,2009-05-17,Delhi Daredevils,OUTsurance Oval,4.0,0,39,2,9.75,11,0,3
53,2009-05-20,Kolkata Knight Riders,Kingsmead,4.0,0,14,2,3.5,19,0,1
