match_number,date,opponent,catches,stumpings,run_outs
42,2008-05-18,Mumbai Indians,1,0,0
48,2008-05-23,Kings XI Punjab,1,0,0
51,2008-05-25,Royal Challengers Bangalore,1,0,1
